Shot Number,Number of events (secondary e.),Anode ID,Electrons in wire,Gas amplification  coefficient
5,1,20,0,1
5,1,21,0,1
5,1,22,0,1
5,1,23,0,1
5,1,24,0,1
5,1,25,0,1
5,1,26,0,1
5,1,27,1,1
5,1,28,0,1
5,1,29,0,1
5,1,30,0,1
5,1,31,0,1
5,1,32,0,1
5,1,33,0,1
5,1,34,0,1
5,1,35,0,1
5,1,36,0,1
5,1,37,0,1
5,1,38,0,1
5,1,39,0,1
5,1,40,0,1
5,1,41,0,1
5,1,42,0,1
5,1,43,0,1
5,1,44,0,1
5,1,45,0,1
5,1,46,0,1
5,1,47,0,1
5,1,48,0,1
5,1,49,0,1
5,1,50,0,1
5,1,51,0,1
5,1,52,0,1
5,1,53,0,1
5,1,54,0,1
5,1,55,0,1
5,1,56,0,1
5,1,57,0,1
5,1,58,0,1
5,1,59,0,1
5,1,60,0,1
5,1,61,0,1
5,1,62,0,1
5,1,63,0,1
6,1,0,0,1
6,1,1,0,1
6,1,2,0,1
6,1,3,0,1
6,1,4,0,1
6,1,5,0,1
6,1,6,0,1
6,1,7,0,1
6,1,8,0,1
6,1,9,0,1
6,1,10,0,1
6,1,11,0,1
6,1,12,0,1
6,1,13,0,1
6,1,14,0,1
6,1,15,0,1
6,1,16,0,1
6,1,17,0,1
6,1,18,0,1
6,1,19,0,1
6,1,20,0,1
6,1,21,0,1
6,1,22,0,1
6,1,23,0,1
6,1,24,0,1
6,1,25,0,1
6,1,26,0,1
6,1,27,0,1
6,1,28,0,1
6,1,29,1,1
6,1,30,0,1
6,1,31,0,1
6,1,32,0,1
6,1,33,0,1
6,1,34,0,1
6,1,35,0,1
6,1,36,0,1
6,1,37,0,1
6,1,38,0,1
6,1,39,0,1
6,1,40,0,1
6,1,41,0,1
6,1,42,0,1
6,1,43,0,1
6,1,44,0,1
6,1,45,0,1
6,1,46,0,1
6,1,47,0,1
6,1,48,0,1
6,1,49,0,1
6,1,50,0,1
6,1,51,0,1
6,1,52,0,1
6,1,53,0,1
6,1,54,0,1
6,1,55,0,1
6,1,56,0,1
6,1,57,0,1
6,1,58,0,1
6,1,59,0,1
6,1,60,0,1
6,1,61,0,1
6,1,62,0,1
6,1,63,0,1
9,1,0,0,2
9,1,1,0,2
9,1,2,0,2
9,1,3,0,2
9,1,4,0,2
9,1,5,0,2
9,1,6,0,2
9,1,7,0,2
9,1,8,0,2
9,1,9,0,2
9,1,10,0,2
9,1,11,0,2
9,1,12,0,2
9,1,13,0,2
9,1,14,0,2
9,1,15,0,2
9,1,16,0,2
9,1,17,0,2
9,1,18,0,2
9,1,19,0,2
9,1,20,0,2
9,1,21,0,2
9,1,22,0,2
9,1,23,0,2
9,1,24,0,2
9,1,25,0,2
9,1,26,0,2
9,1,27,0,2
9,1,28,0,2
9,1,29,0,2
9,1,30,0,2
9,1,31,0,2
9,1,32,0,2
9,1,33,2,2
9,1,34,0,2
9,1,35,0,2
9,1,36,0,2
9,1,37,0,2
9,1,38,0,2
9,1,39,0,2
9,1,40,0,2
9,1,41,0,2
9,1,42,0,2
9,1,43,0,2
9,1,44,0,2
9,1,45,0,2
9,1,46,0,2
9,1,47,0,2
9,1,48,0,2
9,1,49,0,2
9,1,50,0,2
9,1,51,0,2
9,1,52,0,2
9,1,53,0,2
9,1,54,0,2
9,1,55,0,2
9,1,56,0,2
9,1,57,0,2
9,1,58,0,2
9,1,59,0,2
9,1,60,0,2
9,1,61,0,2
9,1,62,0,2
9,1,63,0,2
17,1,0,0,1
17,1,1,0,1
17,1,2,0,1
17,1,3,0,1
17,1,4,0,1
17,1,5,0,1
17,1,6,0,1
17,1,7,0,1
17,1,8,0,1
17,1,9,0,1
17,1,10,0,1
17,1,11,0,1
17,1,12,0,1
17,1,13,0,1
17,1,14,0,1
17,1,15,0,1
17,1,16,0,1
17,1,17,0,1
17,1,18,0,1
17,1,19,0,1
17,1,20,0,1
17,1,21,0,1
17,1,22,0,1
17,1,23,0,1
17,1,24,0,1
17,1,25,0,1
17,1,26,0,1
17,1,27,0,1
17,1,28,0,1
17,1,29,1,1
17,1,30,0,1
17,1,31,0,1
17,1,32,0,1
17,1,33,0,1
17,1,34,0,1
17,1,35,0,1
17,1,36,0,1
17,1,37,0,1
17,1,38,0,1
17,1,39,0,1
17,1,40,0,1
17,1,41,0,1
17,1,42,0,1
17,1,43,0,1
17,1,44,0,1
17,1,45,0,1
17,1,46,0,1
17,1,47,0,1
17,1,48,0,1
17,1,49,0,1
17,1,50,0,1
17,1,51,0,1
17,1,52,0,1
17,1,53,0,1
17,1,54,0,1
17,1,55,0,1
17,1,56,0,1
17,1,57,0,1
17,1,58,0,1
17,1,59,0,1
17,1,60,0,1
17,1,61,0,1
17,1,62,0,1
17,1,63,0,1
19,1,0,0,0
19,1,1,0,0
19,1,2,0,0
19,1,3,0,0
19,1,4,0,0
19,1,5,0,0
19,1,6,0,0
19,1,7,0,0
19,1,8,0,0
19,1,9,0,0
19,1,10,0,0
19,1,11,0,0
19,1,12,0,0
19,1,13,0,0
19,1,14,0,0
19,1,15,0,0
19,1,16,0,0
19,1,17,0,0
19,1,18,0,0
19,1,19,0,0
19,1,20,0,0
19,1,21,0,0
19,1,22,0,0
19,1,23,0,0
19,1,24,0,0
19,1,25,0,0
19,1,26,0,0
19,1,27,0,0
19,1,28,0,0
19,1,29,0,0
19,1,30,0,0
19,1,31,0,0
19,1,32,0,0
19,1,33,0,0
19,1,34,0,0
19,1,35,0,0
19,1,36,0,0
19,1,37,0,0
19,1,38,0,0
19,1,39,0,0
19,1,40,0,0
19,1,41,0,0
19,1,42,0,0
19,1,43,0,0
19,1,44,0,0
19,1,45,0,0
19,1,46,0,0
19,1,47,0,0
19,1,48,0,0
19,1,49,0,0
19,1,50,0,0
19,1,51,0,0
19,1,52,0,0
19,1,53,0,0
19,1,54,0,0
19,1,55,0,0
19,1,56,0,0
19,1,57,0,0
19,1,58,0,0
19,1,59,0,0
19,1,60,0,0
19,1,61,0,0
19,1,62,0,0
19,1,63,0,0
20,1,0,0,2
20,1,1,0,2
20,1,2,0,2
20,1,3,0,2
20,1,4,0,2
20,1,5,0,2
20,1,6,0,2
20,1,7,0,2
20,1,8,0,2
20,1,9,0,2
20,1,10,0,2
20,1,11,0,2
20,1,12,0,2
20,1,13,0,2
20,1,14,0,2
20,1,15,0,2
20,1,16,0,2
20,1,17,0,2
20,1,18,0,2
20,1,19,0,2
20,1,20,0,2
20,1,21,0,2
20,1,22,0,2
20,1,23,0,2
20,1,24,0,2
20,1,25,0,2
20,1,26,0,2
20,1,27,0,2
20,1,28,0,2
20,1,29,0,2
20,1,30,0,2
20,1,31,0,2
20,1,32,2,2
20,1,33,0,2
20,1,34,0,2
20,1,35,0,2
20,1,36,0,2
20,1,37,0,2
20,1,38,0,2
20,1,39,0,2
20,1,40,0,2
20,1,41,0,2
20,1,42,0,2
20,1,43,0,2
20,1,44,0,2
20,1,45,0,2
20,1,46,0,2
20,1,47,0,2
20,1,48,0,2
20,1,49,0,2
20,1,50,0,2
20,1,51,0,2
20,1,52,0,2
20,1,53,0,2
20,1,54,0,2
20,1,55,0,2
20,1,56,0,2
20,1,57,0,2
20,1,58,0,2
20,1,59,0,2
20,1,60,0,2
20,1,61,0,2
20,1,62,0,2
20,1,63,0,2
21,1,0,0,4
21,1,1,0,4
21,1,2,0,4
21,1,3,0,4
21,1,4,0,4
21,1,5,0,4
21,1,6,0,4
21,1,7,0,4
21,1,8,0,4
21,1,9,0,4
21,1,10,0,4
21,1,11,0,4
21,1,12,0,4
21,1,13,0,4
21,1,14,0,4
21,1,15,0,4
21,1,16,0,4
21,1,17,0,4
21,1,18,0,4
21,1,19,0,4
21,1,20,0,4
21,1,21,0,4
21,1,22,0,4
21,1,23,0,4
21,1,24,0,4
21,1,25,0,4
21,1,26,0,4
21,1,27,4,4
21,1,28,0,4
21,1,29,0,4
21,1,30,0,4
21,1,31,0,4
21,1,32,0,4
21,1,33,0,4
21,1,34,0,4
21,1,35,0,4
21,1,36,0,4
21,1,37,0,4
21,1,38,0,4
21,1,39,0,4
21,1,40,0,4
21,1,41,0,4
21,1,42,0,4
21,1,43,0,4
21,1,44,0,4
21,1,45,0,4
21,1,46,0,4
21,1,47,0,4
21,1,48,0,4
21,1,49,0,4
21,1,50,0,4
21,1,51,0,4
21,1,52,0,4
21,1,53,0,4
21,1,54,0,4
21,1,55,0,4
21,1,56,0,4
21,1,57,0,4
21,1,58,0,4
21,1,59,0,4
21,1,60,0,4
21,1,61,0,4
21,1,62,0,4
21,1,63,0,4
23,1,0,0,2
23,1,1,0,2
23,1,2,0,2
23,1,3,0,2
23,1,4,0,2
23,1,5,0,2
23,1,6,0,2
23,1,7,0,2
23,1,8,0,2
23,1,9,0,2
23,1,10,0,2
23,1,11,0,2
23,1,12,0,2
23,1,13,0,2
23,1,14,0,2
23,1,15,0,2
23,1,16,0,2
23,1,17,0,2
23,1,18,0,2
23,1,19,0,2
23,1,20,0,2
23,1,21,0,2
23,1,22,0,2
23,1,23,0,2
23,1,24,0,2
23,1,25,0,2
23,1,26,0,2
23,1,27,0,2
23,1,28,0,2
23,1,29,0,2
23,1,30,0,2
23,1,31,0,2
23,1,32,0,2
23,1,33,0,2
23,1,34,0,2
23,1,35,0,2
23,1,36,2,2
23,1,37,0,2
23,1,38,0,2
23,1,39,0,2
23,1,40,0,2
23,1,41,0,2
23,1,42,0,2
23,1,43,0,2
23,1,44,0,2
23,1,45,0,2
23,1,46,0,2
23,1,47,0,2
23,1,48,0,2
23,1,49,0,2
23,1,50,0,2
23,1,51,0,2
23,1,52,0,2
23,1,53,0,2
23,1,54,0,2
23,1,55,0,2
23,1,56,0,2
23,1,57,0,2
23,1,58,0,2
23,1,59,0,2
23,1,60,0,2
23,1,61,0,2
23,1,62,0,2
23,1,63,0,2
24,1,0,0,2
24,1,1,0,2
24,1,2,0,2
24,1,3,0,2
24,1,4,0,2
24,1,5,0,2
24,1,6,0,2
24,1,7,0,2
24,1,8,0,2
24,1,9,0,2
24,1,10,0,2
24,1,11,0,2
24,1,12,0,2
24,1,13,0,2
24,1,14,0,2
24,1,15,0,2
24,1,16,0,2
24,1,17,0,2
24,1,18,0,2
24,1,19,0,2
24,1,20,0,2
24,1,21,0,2
24,1,22,0,2
24,1,23,0,2
24,1,24,0,2
24,1,25,0,2
24,1,26,0,2
24,1,27,0,2
24,1,28,0,2
24,1,29,0,2
24,1,30,2,2
24,1,31,0,2
24,1,32,0,2
24,1,33,0,2
24,1,34,0,2
24,1,35,0,2
24,1,36,0,2
24,1,37,0,2
24,1,38,0,2
24,1,39,0,2
24,1,40,0,2
24,1,41,0,2
24,1,42,0,2
24,1,43,0,2
24,1,44,0,2
24,1,45,0,2
24,1,46,0,2
24,1,47,0,2
24,1,48,0,2
24,1,49,0,2
24,1,50,0,2
24,1,51,0,2
24,1,52,0,2
24,1,53,0,2
24,1,54,0,2
24,1,55,0,2
24,1,56,0,2
24,1,57,0,2
24,1,58,0,2
24,1,59,0,2
24,1,60,0,2
24,1,61,0,2
24,1,62,0,2
24,1,63,0,2
25,1,0,0,11
25,1,1,0,11
25,1,2,0,11
25,1,3,0,11
25,1,4,0,11
25,1,5,0,11
25,1,6,0,11
25,1,7,0,11
25,1,8,0,11
25,1,9,0,11
25,1,10,0,11
25,1,11,0,11
25,1,12,0,11
25,1,13,0,11
25,1,14,0,11
25,1,15,0,11
25,1,16,0,11
25,1,17,0,11
25,1,18,0,11
25,1,19,0,11
25,1,20,0,11
25,1,21,0,11
25,1,22,0,11
25,1,23,0,11
25,1,24,0,11
25,1,25,0,11
25,1,26,11,11
25,1,27,0,11
25,1,28,0,11
25,1,29,0,11
25,1,30,0,11
25,1,31,0,11
25,1,32,0,11
25,1,33,0,11
25,1,34,0,11
25,1,35,0,11
25,1,36,0,11
25,1,37,0,11
25,1,38,0,11
25,1,39,0,11
25,1,40,0,11
25,1,41,0,11
25,1,42,0,11
25,1,43,0,11
25,1,44,0,11
25,1,45,0,11
25,1,46,0,11
25,1,47,0,11
25,1,48,0,11
25,1,49,0,11
25,1,50,0,11
25,1,51,0,11
25,1,52,0,11
25,1,53,0,11
25,1,54,0,11
25,1,55,0,11
25,1,56,0,11
25,1,57,0,11
25,1,58,0,11
25,1,59,0,11
25,1,60,0,11
25,1,61,0,11
25,1,62,0,11
25,1,63,0,11
26,1,0,0,1
26,1,1,0,1
26,1,2,0,1
26,1,3,0,1
26,1,4,0,1
26,1,5,0,1
26,1,6,0,1
26,1,7,0,1
26,1,8,0,1
26,1,9,0,1
26,1,10,0,1
26,1,11,0,1
26,1,12,0,1
26,1,13,0,1
26,1,14,0,1
26,1,15,0,1
26,1,16,0,1
26,1,17,0,1
26,1,18,0,1
26,1,19,0,1
26,1,20,0,1
26,1,21,0,1
26,1,22,0,1
26,1,23,0,1
26,1,24,0,1
26,1,25,0,1
26,1,26,0,1
26,1,27,0,1
26,1,28,0,1
26,1,29,0,1
26,1,30,0,1
26,1,31,0,1
26,1,32,0,1
26,1,33,0,1
26,1,34,1,1
26,1,35,0,1
26,1,36,0,1
26,1,37,0,1
26,1,38,0,1
26,1,39,0,1
26,1,40,0,1
26,1,41,0,1
26,1,42,0,1
26,1,43,0,1
26,1,44,0,1
26,1,45,0,1
26,1,46,0,1
26,1,47,0,1
26,1,48,0,1
26,1,49,0,1
26,1,50,0,1
26,1,51,0,1
26,1,52,0,1
26,1,53,0,1
26,1,54,0,1
26,1,55,0,1
26,1,56,0,1
26,1,57,0,1
26,1,58,0,1
26,1,59,0,1
26,1,60,0,1
26,1,61,0,1
26,1,62,0,1
26,1,63,0,1
27,1,0,0,11
27,1,1,0,11
27,1,2,0,11
27,1,3,0,11
27,1,4,0,11
27,1,5,0,11
27,1,6,0,11
27,1,7,0,11
27,1,8,0,11
27,1,9,0,11
27,1,10,0,11
27,1,11,0,11
27,1,12,0,11
27,1,13,0,11
27,1,14,0,11
27,1,15,0,11
27,1,16,0,11
27,1,17,0,11
27,1,18,0,11
27,1,19,0,11
27,1,20,0,11
27,1,21,0,11
27,1,22,0,11
27,1,23,0,11
27,1,24,0,11
27,1,25,0,11
27,1,26,0,11
27,1,27,0,11
27,1,28,0,11
27,1,29,0,11
27,1,30,0,11
27,1,31,0,11
27,1,32,0,11
27,1,33,11,11
27,1,34,0,11
27,1,35,0,11
27,1,36,0,11
27,1,37,0,11
27,1,38,0,11
27,1,39,0,11
27,1,40,0,11
27,1,41,0,11
27,1,42,0,11
27,1,43,0,11
27,1,44,0,11
27,1,45,0,11
27,1,46,0,11
27,1,47,0,11
27,1,48,0,11
27,1,49,0,11
27,1,50,0,11
27,1,51,0,11
27,1,52,0,11
27,1,53,0,11
27,1,54,0,11
27,1,55,0,11
27,1,56,0,11
27,1,57,0,11
27,1,58,0,11
27,1,59,0,11
27,1,60,0,11
27,1,61,0,11
27,1,62,0,11
27,1,63,0,11
28,1,0,0,7
28,1,1,0,7
28,1,2,0,7
28,1,3,0,7
28,1,4,0,7
28,1,5,0,7
28,1,6,0,7
28,1,7,0,7
28,1,8,0,7
28,1,9,0,7
28,1,10,0,7
28,1,11,0,7
28,1,12,0,7
28,1,13,0,7
28,1,14,0,7
28,1,15,0,7
28,1,16,0,7
28,1,17,0,7
28,1,18,0,7
28,1,19,0,7
28,1,20,0,7
28,1,21,0,7
28,1,22,0,7
28,1,23,0,7
28,1,24,0,7
28,1,25,0,7
28,1,26,0,7
28,1,27,0,7
28,1,28,0,7
28,1,29,0,7
28,1,30,7,7
28,1,31,0,7
28,1,32,0,7
28,1,33,0,7
28,1,34,0,7
28,1,35,0,7
28,1,36,0,7
28,1,37,0,7
28,1,38,0,7
28,1,39,0,7
28,1,40,0,7
28,1,41,0,7
28,1,42,0,7
28,1,43,0,7
28,1,44,0,7
28,1,45,0,7
28,1,46,0,7
28,1,47,0,7
28,1,48,0,7
28,1,49,0,7
28,1,50,0,7
28,1,51,0,7
28,1,52,0,7
28,1,53,0,7
28,1,54,0,7
28,1,55,0,7
28,1,56,0,7
28,1,57,0,7
28,1,58,0,7
28,1,59,0,7
28,1,60,0,7
28,1,61,0,7
28,1,62,0,7
28,1,63,0,7
29,1,0,0,43
29,1,1,0,43
29,1,2,0,43
29,1,3,0,43
29,1,4,0,43
29,1,5,0,43
29,1,6,0,43
29,1,7,0,43
29,1,8,0,43
29,1,9,0,43
29,1,10,0,43
29,1,11,0,43
29,1,12,0,43
29,1,13,0,43
29,1,14,0,43
29,1,15,0,43
29,1,16,0,43
29,1,17,0,43
29,1,18,0,43
29,1,19,0,43
29,1,20,0,43
29,1,21,0,43
29,1,22,0,43
29,1,23,0,43
29,1,24,0,43
29,1,25,0,43
29,1,26,0,43
29,1,27,0,43
29,1,28,0,43
29,1,29,0,43
29,1,30,43,43
29,1,31,0,43
29,1,32,0,43
29,1,33,0,43
29,1,34,0,43
29,1,35,0,43
29,1,36,0,43
29,1,37,0,43
29,1,38,0,43
29,1,39,0,43
29,1,40,0,43
29,1,41,0,43
29,1,42,0,43
29,1,43,0,43
29,1,44,0,43
29,1,45,0,43
29,1,46,0,43
29,1,47,0,43
29,1,48,0,43
29,1,49,0,43
29,1,50,0,43
29,1,51,0,43
29,1,52,0,43
29,1,53,0,43
29,1,54,0,43
29,1,55,0,43
29,1,56,0,43
29,1,57,0,43
29,1,58,0,43
29,1,59,0,43
29,1,60,0,43
29,1,61,0,43
29,1,62,0,43
29,1,63,0,43
32,1,0,0,13
32,1,1,0,13
32,1,2,0,13
32,1,3,0,13
32,1,4,0,13
32,1,5,0,13
32,1,6,0,13
32,1,7,0,13
32,1,8,0,13
32,1,9,0,13
32,1,10,0,13
32,1,11,0,13
32,1,12,0,13
32,1,13,0,13
32,1,14,0,13
32,1,15,0,13
32,1,16,0,13
32,1,17,0,13
32,1,18,0,13
32,1,19,0,13
32,1,20,0,13
32,1,21,0,13
32,1,22,0,13
32,1,23,0,13
32,1,24,0,13
32,1,25,0,13
32,1,26,13,13
32,1,27,0,13
32,1,28,0,13
32,1,29,0,13
32,1,30,0,13
32,1,31,0,13
32,1,32,0,13
32,1,33,0,13
32,1,34,0,13
32,1,35,0,13
32,1,36,0,13
32,1,37,0,13
32,1,38,0,13
32,1,39,0,13
32,1,40,0,13
32,1,41,0,13
32,1,42,0,13
32,1,43,0,13
32,1,44,0,13
32,1,45,0,13
32,1,46,0,13
32,1,47,0,13
32,1,48,0,13
32,1,49,0,13
32,1,50,0,13
32,1,51,0,13
32,1,52,0,13
32,1,53,0,13
32,1,54,0,13
32,1,55,0,13
32,1,56,0,13
32,1,57,0,13
32,1,58,0,13
32,1,59,0,13
32,1,60,0,13
32,1,61,0,13
32,1,62,0,13
32,1,63,0,13
36,1,0,0,96
36,1,1,0,96
36,1,2,0,96
36,1,3,0,96
36,1,4,0,96
36,1,5,0,96
36,1,6,0,96
36,1,7,0,96
36,1,8,0,96
36,1,9,0,96
36,1,10,0,96
36,1,11,0,96
36,1,12,0,96
36,1,13,0,96
36,1,14,0,96
36,1,15,0,96
36,1,16,0,96
36,1,17,0,96
36,1,18,0,96
36,1,19,0,96
36,1,20,0,96
36,1,21,0,96
36,1,22,0,96
36,1,23,0,96
36,1,24,0,96
36,1,25,0,96
36,1,26,0,96
36,1,27,0,96
36,1,28,0,96
36,1,29,0,96
36,1,30,0,96
36,1,31,0,96
36,1,32,0,96
36,1,33,0,96
36,1,34,0,96
36,1,35,0,96
36,1,36,96,96
36,1,37,0,96
36,1,38,0,96
36,1,39,0,96
36,1,40,0,96
36,1,41,0,96
36,1,42,0,96
36,1,43,0,96
36,1,44,0,96
36,1,45,0,96
36,1,46,0,96
36,1,47,0,96
36,1,48,0,96
36,1,49,0,96
36,1,50,0,96
36,1,51,0,96
36,1,52,0,96
36,1,53,0,96
36,1,54,0,96
36,1,55,0,96
36,1,56,0,96
36,1,57,0,96
36,1,58,0,96
36,1,59,0,96
36,1,60,0,96
36,1,61,0,96
36,1,62,0,96
36,1,63,0,96
39,1,0,0,7
39,1,1,0,7
39,1,2,0,7
39,1,3,0,7
39,1,4,0,7
39,1,5,0,7
39,1,6,0,7
39,1,7,0,7
39,1,8,0,7
39,1,9,0,7
39,1,10,0,7
39,1,11,0,7
39,1,12,0,7
39,1,13,0,7
39,1,14,0,7
39,1,15,0,7
39,1,16,0,7
39,1,17,0,7
39,1,18,0,7
39,1,19,0,7
39,1,20,0,7
39,1,21,0,7
39,1,22,0,7
39,1,23,0,7
39,1,24,0,7
39,1,25,0,7
39,1,26,7,7
39,1,27,0,7
39,1,28,0,7
39,1,29,0,7
39,1,30,0,7
39,1,31,0,7
39,1,32,0,7
39,1,33,0,7
39,1,34,0,7
39,1,35,0,7
39,1,36,0,7
39,1,37,0,7
39,1,38,0,7
39,1,39,0,7
39,1,40,0,7
39,1,41,0,7
39,1,42,0,7
39,1,43,0,7
39,1,44,0,7
39,1,45,0,7
39,1,46,0,7
39,1,47,0,7
39,1,48,0,7
39,1,49,0,7
39,1,50,0,7
39,1,51,0,7
39,1,52,0,7
39,1,53,0,7
39,1,54,0,7
39,1,55,0,7
39,1,56,0,7
39,1,57,0,7
39,1,58,0,7
39,1,59,0,7
39,1,60,0,7
39,1,61,0,7
39,1,62,0,7
39,1,63,0,7
40,1,0,0,139
40,1,1,0,139
40,1,2,0,139
40,1,3,0,139
40,1,4,0,139
40,1,5,0,139
40,1,6,0,139
40,1,7,0,139
40,1,8,0,139
40,1,9,0,139
40,1,10,0,139
40,1,11,0,139
40,1,12,0,139
40,1,13,0,139
40,1,14,0,139
40,1,15,0,139
40,1,16,0,139
40,1,17,0,139
40,1,18,0,139
40,1,19,0,139
40,1,20,0,139
40,1,21,0,139
40,1,22,0,139
40,1,23,0,139
40,1,24,0,139
40,1,25,0,139
40,1,26,139,139
40,1,27,0,139
40,1,28,0,139
40,1,29,0,139
40,1,30,0,139
40,1,31,0,139
40,1,32,0,139
40,1,33,0,139
40,1,34,0,139
40,1,35,0,139
40,1,36,0,139
40,1,37,0,139
40,1,38,0,139
40,1,39,0,139
40,1,40,0,139
40,1,41,0,139
40,1,42,0,139
40,1,43,0,139
40,1,44,0,139
40,1,45,0,139
40,1,46,0,139
40,1,47,0,139
40,1,48,0,139
40,1,49,0,139
40,1,50,0,139
40,1,51,0,139
40,1,52,0,139
40,1,53,0,139
40,1,54,0,139
40,1,55,0,139
40,1,56,0,139
40,1,57,0,139
40,1,58,0,139
40,1,59,0,139
40,1,60,0,139
40,1,61,0,139
40,1,62,0,139
40,1,63,0,139
42,1,0,0,208
42,1,1,0,208
42,1,2,0,208
42,1,3,0,208
42,1,4,0,208
42,1,5,0,208
42,1,6,0,208
42,1,7,0,208
42,1,8,0,208
42,1,9,0,208
42,1,10,0,208
42,1,11,0,208
42,1,12,0,208
42,1,13,0,208
42,1,14,0,208
42,1,15,0,208
42,1,16,0,208
42,1,17,0,208
42,1,18,0,208
42,1,19,0,208
42,1,20,0,208
42,1,21,0,208
42,1,22,0,208
42,1,23,0,208
42,1,24,0,208
42,1,25,0,208
42,1,26,0,208
42,1,27,0,208
42,1,28,0,208
42,1,29,0,208
42,1,30,208,208
42,1,31,0,208
42,1,32,0,208
42,1,33,0,208
42,1,34,0,208
42,1,35,0,208
42,1,36,0,208
42,1,37,0,208
42,1,38,0,208
42,1,39,0,208
42,1,40,0,208
42,1,41,0,208
42,1,42,0,208
42,1,43,0,208
42,1,44,0,208
42,1,45,0,208
42,1,46,0,208
42,1,47,0,208
42,1,48,0,208
42,1,49,0,208
42,1,50,0,208
42,1,51,0,208
42,1,52,0,208
42,1,53,0,208
42,1,54,0,208
42,1,55,0,208
42,1,56,0,208
42,1,57,0,208
42,1,58,0,208
42,1,59,0,208
42,1,60,0,208
42,1,61,0,208
42,1,62,0,208
42,1,63,0,208
43,1,0,0,175
43,1,1,0,175
43,1,2,0,175
43,1,3,0,175
43,1,4,0,175
43,1,5,0,175
43,1,6,0,175
43,1,7,0,175
43,1,8,0,175
43,1,9,0,175
43,1,10,0,175
43,1,11,0,175
43,1,12,0,175
43,1,13,0,175
43,1,14,0,175
43,1,15,0,175
43,1,16,0,175
43,1,17,0,175
43,1,18,0,175
43,1,19,0,175
43,1,20,0,175
43,1,21,0,175
43,1,22,0,175
43,1,23,0,175
43,1,24,0,175
43,1,25,0,175
43,1,26,0,175
43,1,27,0,175
43,1,28,0,175
43,1,29,0,175
43,1,30,175,175
43,1,31,0,175
43,1,32,0,175
43,1,33,0,175
43,1,34,0,175
43,1,35,0,175
43,1,36,0,175
43,1,37,0,175
43,1,38,0,175
43,1,39,0,175
43,1,40,0,175
43,1,41,0,175
43,1,42,0,175
43,1,43,0,175
43,1,44,0,175
43,1,45,0,175
43,1,46,0,175
